0,1
" 3/803033 MR. D.I.Y. (KUCHAI) SDN BHD (CO Reg :750441-W) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000473792512) (STRAND MALL KOTA DAMANSARA) - TAX INVOICE - PYEDRAIN CLOG FREE CLDR02 - 1000ML *S WA05 - 12 9556268000210 3 X 15.00 45.00 Item(s) : 1 Qty(s) : 3 TOTAL INCL. GST@6% RM 45.00 CARD RM 45.00 GST Summary Amt (RM) Tax(RM) GST S@6% 42.45 2.55 12-03-18 14:37 SH02 8011 T1 R000183898 OPERATOR STMT - AZMIZAN EXCHANGE ARE ALLOWED WITHIN 7 DAYS WITH RECEIPT STRICTLY NO CASH REFUND.","{'entities': [(417, 425, 'date'), (57, 153, 'address'), (297, 302, 'total')]}"
" MR. D.I.Y. (M) SDN BHD (CO (CO.REG :860671-D) LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR (GST ID No :000306020352) (IOI PUCHONG) -TAX INVOICE- DOUBLE EXT BOX 10Y 40/016 CBD4110 *S WA29 - 20 9553114461423 1 X 25.90 25.90 SPONGE S/MAGIC 4S *S GB06 - 24/288 9064350 1 X 0.90 0.90 SPONGE MESH F004-4S *S BD52 - 10/100 6928794601200 1 X 2.30 2.30 COLANDER RM20202# *S BQ21-31/2 - 12/144 6926292505723 1 X 5.50 5.50 PLASTIC BAGS *S 99999 1 X 0.20 0.20 Item(s : 5 Qty(s) : 5 Total Incl. GST@6% RM 34.80 CASH RM 100.00 CHANGE RM 65.20 GST @6% included in total RM 1.97 19-04-18 18:04 SHO 1 ZJ86 T1 R000118085 OPERATOR TRAINEE CASHIER EXCHANGE ARE ALLOWED WITHIN 7 DAY WITH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(616, 624, 'date'), (47, 143, 'address'), (542, 550, 'total')]}"
" MY HAPPY PHARMACY PLT (LLP0007299-LGN NO 12 GF JALAN MAMANDA 5. TAMAN DATO AHMAD RAZALI JALAN AMPANG, 68000 AMPANG SELANGOR TEL +60342661226 GST ID 000241512448 SIMPLIFIED TAX INVOICE CASH Doc No CS00038813 Date: 01/02/2018 Cashier ASIFA Time: 16:07:00 Salesperson S005 Ref : Item Qty S/Price Amount Tax OTC-000127 1 20.50 20.50 SR FLANIL ANAL GESIC CR 60G Total Qty 1 20.50 Total Sales (Excluding GST) 19.34 Discount 0.00 Total GST 1.16 Rounding 0.00 Total Sales (inclusiva of GST) : 20.50 CASH 21.00 Change : 0.50 GST SUMMARY Tax Code % Amt (RM) Tax (RM) SR 6 19.34 1.16 Total : 19.34 1 GOODS SOLD ARE NOT RETURNABLE THANK YOU.","{'entities': [(1, 22, 'company'), (214, 224, 'date'), (318, 323, 'total')]}"
" Robas THE TOAST F&B SDN BHD (965752-T) LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750,JOHOR BAHRU JOHOR Tel: 07-3886880 GST ID No 002069884928 TAX INVOICE PS8418065765 16/06/2018 S/P: POS1 Loc: PMS Walk In Table: 24 Item Qty U.Price Disc Amount RM 230 MONGOLIA CHICKEN 1 9.40 0.00 9.40 S 101 BUTTER KAYA 1 2.35 0.00 2.35 S 205 MEE HUN KUEY 1 8.00 0.00 8.00 S 412 NESLO (ICE) 1 4.25 0.00 4.25 S 432 HONEY RED TEA (ICE) 1 4.15 0.00 4.15 S Total Items: 5 Sub Total RM 28.15 Less Discount: 0.00 Round: 0.00 Total Due (GST Inc): 28.15 Paid: Cash 50.00 Change: 21.85 S:GST(0%): 28.15 0.00 Please Come Again! 16/06/2018 06:18:40 pm","{'entities': [(7, 28, 'company'), (180, 190, 'date'), (477, 482, 'total')]}"
" ONE ONE THREE SEAFOOD RESTAURANT SDN BHD (1120908-M) NO.1 TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST Reg. No : 000670224384) Tax Invoice Table 33 Bill# V001-541021 Order#: 141126 Date : 23-06-2018 20:52:16 Cashier: 113 CASHIER Pax(s): 0 Qty Description Total TAX 1 D 30.00 SR Yam Item 1 D 30.00 SR S. Soup Lala Item (XL) 1 D 77.00 SR Fish Item 1 D 15.00 SR Omellete Item 1 D 7.50 SR white Rice 1 D 15.00 SR Vege Item (M) 1 D 5.00 SR Beverage Total (Excluding GST) : 179.50 Total (Inclusive of GST) : 179.50 TOTAL : 179.50 Closed: 1 23-06-2018 21:29:23 Server: 113 CASHIER CASH : 179.50 GST Summary Amount (RM) Tax(RM) SR (@ 0%) 179.50 0.00 **** Thank You **** Please Come Again","{'entities': [(1, 41, 'company'), (209, 219, 'date'), (489, 495, 'total')]}"
" SANYU STATIONERY SHOP NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM Mobile /Whatsapps : +6012-918 7937 Tel: +603-3362 4137 GST ID No: 001531760640 TAX INVOICE Owned By: SANYU SUPPLY SDN BHD (1135772-K) CASH SALES COUNTER 1. 5000-0001 PHOTOCOPY SERVICES - A4 SIZE 50 X 0.1000 5.00 SR Total Sales Inclusive GST @6% 5.00 Discount 0.00 Total 5.00 Round Adj 0.00 Final Total 5.00 CASH 5.00 CHANGE 0.00 GST Summary Amount(RM) Tax(RM) SR @ 6% 4.72 0.28 INV NO: CS-SA-0097493 Date : 19/07/2017 Goods sold are not Returnable & Refundable THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN. TERIMA KASIH SILA DATANG LAGI ** PLEASE KEEP THIS RECEIPT FOR PROVE OF PURCHASE DATE FOR I.T PRODUCT WARRANTY PURPOSE ** Follow us in Facebook: Sanyu.Stationery","{'entities': [(1, 22, 'company'), (487, 497, 'date'), (23, 79, 'address'), (236, 240, 'total')]}"
" A0667/ UNIHAKKA INTERNATIONAL SDN BHD 16 Jun 2018 18:25 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor 3ahru,Johor TAX INVOICE Invoice # OR18061602170510 Item Qty Total SR 100100000035- 1 Meat + 3 Vege RM6.69 1 RM6.69 SR 100100000015 Vegetable RM1.03 1 RM1.03 Total Amount: RM7.72 GST @0%: RM0.00 Rounding: -RM0.02 Nett Total: RM7.70 Payment Mode Amount CASH RM7.70 Change RM0.00 GST Summary Amount(RM) Tax(RM) SR = GST @0% 7.72 0.00 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(8, 38, 'company'), (354, 360, 'total')]}"
" 3-1708032 watsons Watson's Personal Care Stores Sdn Bhd Company Reg No. :289892V GST Reg No. 000947339264 ISS Summit, Subang (SS) 22241 WS CUT SCISSORS 18.00 S 64542 QVS TEMPO TWEEZER 17.90 S 21434 WS BABY WIPES FRAG 7.90 S PWP LESS 30% MAR 18 -2.37 95448 WATSONS BASKET 0.00 Z SUBTOTAL (QTY 4) RM41.43 ROUNDING RM0.02 SUBTOTAL (QTY 4) RM41.45 CASH RM51.5 CHANGE CASH RM10.05 GST SUMMARY Rate Net (RM) GST(RM) Tota (RM) -6.00% 39.09 2.34 41.43 STATEMENT Loyalty acc .number 9926016** Description Total Points Opening Balance 2264 Earned Points 43 Closing Balance 2307 00440010036 25032018 13:11:54 0003 ika","{'entities': [(581, 589, 'date'), (337, 344, 'total')]}"
" SWC ENTERPRISE SDN BHD (1125830-U) 5-7, JALAN MAHAGONI 7/1 SEKSYEN 4, BANDAR UTAMA, 44300 BATANG KALI, SELANGOR 03-60571377 GST 002017808384 Tax Invoice No : 00518087100028 005002(BATANGKALI-2 8 002 28/03/2018 10:36:13 OPEN CODE-SR ITEM 0025679 U 3x8.00 24.00 S 0025679 U 1x7.00 7.00 S PD 3.20 -3.80 Authorize : BATANGKALI-S STAR 12X13 (1X180) 0020323 PKT 1x1.00 1.00 S STAR 15X16 AA (1X120) 0020324 PKT 1x1.80 1.80 S Item 4 SubTotal Incl_GST 30.00 Qty 6 Spec.Disc 0.00 Saving 3.80 Rounding 0.00 Total 30.00 Cash 50.00 Change 20.00 GST Summary Amount (RM) Tax(RM) S(6%) 28.30 1.70 28/03/2018 10:36:13 GOODS SOLD ONLY EXCHANGEABLE WITHIN 3 DAYS GOODS SOLD ARE NOT REFUNDABLE THANK YOU FOR YOUR KIND SUPPORT PLEASE COME AGAIN","{'entities': [(1, 23, 'company'), (200, 210, 'date'), (36, 112, 'address'), (444, 449, 'total')]}"
" 99 SPEED MART S/B (519537-X) LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1214-JINJANG UTARA GST ID. NO : 000181747712 INVOICE NO : 18224/102/T0496 09:28PM 567455 22-11-17 261 HELANG MINYAK MASAK SKG RH48.70 Z @2 X RM 24.35 8038 JASMINE SUPER 5 SPECIA RM29.90 Z 086 GREENLINK BIOTECH BRIKE RM8.40 $ 2829 LIFEBUOY COOL FRESH SO RM13.98 $ @2 X RM 6.99 820 PIPIT BLEACH 281KG TP RM4.20 $ 861 FAB PERFECT BAR (8) 130 RM9.00 $ @10 X RM .90 551 NESCAFE CLASSIC ARABICA RM67.80 2 @3 X RM 22.60 Total Sales (Inclusive GST) RM 181.98 Rounding Adjustment RM .02 Rounding RM 182.00 CREDIT RM 182.00 CHANGE RM .00 GST Summary Amount(RM Tax(RM) $ = 6% 33.56 2.02 Z = 0% 146.40 .00 Thank You. Please come again Keep the invoice for applicable returns","{'entities': [(1, 18, 'company'), (184, 192, 'date'), (30, 113, 'address'), (585, 591, 'total')]}"
" 32 PUB & BISTRO own by CNU TRADING 78G, JALAN SS21/62, DAMANSARA UTAMA, 47400 PETALING JAYA. (GST Reg. No : 000416321536) Tax Invoice Table 5 INV No. 504233 Pax (s) : 0 Date : 10-03-2018 23:03:06 Cashier CHEN Description Qty U.price Total TAX HEINEKEN (5 BTL) 2 X 95.00 190.00 SR Total (Excluding GST) : 179.25 GST Payable: 10.75 Total (Inclusive of GST) : 190.00 TOTAL : 190.0 00 Closed: 32 11-03-2018 00:32:02 Server: CHEN CASH : 200.00 CHANGE : 10.00 GST Summary Amount (RM) Tax (RM) SR @ 6%) 17.15 10.75 k **** Thank You **** Dlasco Acain","{'entities': [(177, 187, 'date'), (36, 93, 'address'), (271, 277, 'total')]}"
" MR. D.I / (M) SDN BHD Co-RE :360671-D LOT 1851-A & 1351-B, JALAN KPB 6, KAWASAN PERIN JUSTRIAN BALAKONG, 43300 SERI K :MBANGAN, SELANGOR (GST ID No :000306020352) (TESCO EXTR ARA DAMANSARA) -TAX INVOICE- PILLAR SINK TAP *S FZ02 - 6/54 9072351 2 X 23.90 47.80 SHIFLDTOX FIK 6001L MP *S WA01 - 24 9556111988559 1 X 8.90 8.90 SPONGE KOREA-2S *S AR62 - 12/312 9064017 4 X 3.00 12.00 PLASTIC BAGS *S 99999 1 X 0.20 0.20 VANCE LIGHTER - 1s VT02 *S WB22 - 50/100 9555258606160 5 X 0.60 3.00 Item(s : 5 Qty(s) : 13 TOTAL INCL. GST@6 : RM 71.90 CASH RM 72.00 CHANGE RM 0.10 GST Summary Amt (RM) Tax(RM) GST S@6% 67.83 4.07 buy walu lop 02-03-18 .23 SH) ZJ42 T1 R000227410 OPERATOR TADC -- A .IM ABDUL EXCHANGE AR ALLOWED WITHIN 7 DAY W.TH RECEIPT. STRICTLY NO CASH REFUND.","{'entities': [(628, 636, 'date'), (531, 536, 'total')]}"
" Aas 036 UNIHAKKA INTERNATIONAL SDN BHD 07 May 2018 18:21 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # OR1805070217046 Item Qty Total SR 100100000035- 1 Meat + 3 Vege $7.10 1 $7.10 SR 100100000170 Imported Veggies $1.60 1 $1.60 Total Amount: $8.70 GST @6%: $0.49 Nett Total: $8.70 Payment Mode Amount CASH $8.70 Change $0.00 GST Summary Amount($) Tax($) SR = GST @6% 8.21 0.49 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(9, 39, 'company')]}"
" (f) POSTL; 99 SPEED HART 5/8 (519537-K) LOT P.T. 2811, JALAN ANGSA, TAHAN BERKELEY 41150 KLANG, SELANGOR 1032-SUBANG PERDAHA GST ID. NO : 000181747712 INVOICE NO : 18037/103/T0209 04:56PH 565420 21-05-17 154 AJINOKOTO 1K8 RM20.90 5 02 X RM 10.40 Total Sales (Incluzive GST) RH 20.98 CASH RH 21.00 CHANGE RH .20 GST Summary Asount (RM) TaxtRH) S = 87. 19.62 1.18 Thank You. Please come again","{'entities': [(196, 204, 'date')]}"
" RESTORAN WAN SHENG 002043319-W No.2 Jalan Temenggung 19/9, Seksyen 9, Bandar Mahkota Cheras, 43200 Cheras, Selangor GST REG NO: 001335787520 Tax Invoice INV No. : 1052580 Cashier: Thandar Date : 19-03-2018 11:12:15 Description Qty U.price Total TAX Teh (B) 2 X 2.20 4.40 SR Cham (B) 1 X 2.20 2.20 SR Herbal Tea 1 X 1.70 1.70 SR Take Away 4 X 0.20 0.80 SR Total QTY: 8 Total (Excluding GST) 8.59 GST payable (6%) : 0.51 Total (Inclusive of GST) : 9.10 TOTAL : 9 . .10 CASH : 9.10 GST Summary Amount (RM) Tax(RM) SR (@ 6%) 8.59 0.51","{'entities': [(1, 19, 'company'), (196, 206, 'date'), (447, 451, 'total')]}"
" ASO ELECTRICAL TRADING SDN BHD 1000131-K NO 31G, JALAN SEPADU C 25/C, SECTION 25, TAMAN INDUSTRIES, AXIS 40400 SHAH ALAM, SELANGOR. TEL : 03-51221701, 51313091 FAX :03-51215716 GST NO 000683900928 TAX INVOICE Bill To : Receipt #: CS00087400 Date: 27/09/2017 Salesperson: Time: 10:51:00 Cashier: USER (GST) (GST) Item Qty RSP RSP Amount 107636 3 78.00 82.68 248.04 SR: HAGER TIMER, 24HRS POWER RESERVE TOT QTY: 3 248.0.1 (Excluded GST) Sub Total : 234.00 Discount : 0.00 Total GST : 14.04 Rounding : 0.01 Total : 248.05 CASH : 248.015 Change : 0.00 GST SUMMARY Tax Code % Amount GST SR 6 234.00 14.04 Total : 234.00 14.04 GOODS SOLD ARE NOT RETURNABLE, - THANK YOU.","{'entities': [(1, 31, 'company'), (248, 258, 'date'), (513, 519, 'total')]}"
" Segi Cas!f & Camf Sdn. Bhd, Pt17920 Sek 09, Shah Alam GST Reg No : 001951645696 POSTED O Invoice No : 34867 Date : 25 May 2017 09:41:mm Counter : 09 MFM ROSES ALL PURPOSE FLOUR 12X850G 1 X 18.60 18.60 Z TLC SOTONG SAUCE 725G 1 X 2.69 2.69. S TLC FISH SAUCE 725G 1 X 2.70 2.70 S ROYAL BAKING POWDER 450G 2 X 11.69 23.38 S KUAT HARIMAU BLEACH LEMON TP 2X900ML 2 X 5.51 (Disc: 1.53) 7.96 S INDOCAFE COFFEEMIX 3IN1 - 100X20G 1 X 33.90 33.90 S UDANG XL 0.434 X 39.90 17.32 Z BURUNG PUYUH PC 4 X 2.95 11.80 S No of items: 10 Total Incl. GST:RM 118.35 Master xxxxxxxxxxxx0000 118.35 Change:R 0.00 Savings:RM 3.06 Missed Point Today: 113 Served by ASHOK KUMAR 118 GST Summary GST Code Amount (RM) Tax(RM) Z 00.0% 35.92 0.00 S 06.0% 77.76 4.67 Ref No: 00600736354034867 Goods Sold Are Not Returnable, TQ","{'entities': [(539, 545, 'total')]}"
" 3 \'8 0° \ 011 SYARIKAT PERNIAGAAN GIN KEE (81109-A) NO 290, JALAN AIR PANAS, SETAPAK 53200, KUALA LUMPUR. TEL : 03-40210276 GST ID : 000750673920 SIMPLIFIED TAX INVOICE CASH Doc No. : CS00012726 Date: 13/01/2018 Cashier USER Time: 15:52:00 Salesperson Ref. : Item Qty S/Price Amount Tax 1432 6 2.12 12.72 SR GLOVE 1200 (PER PAIR) Total Qty: 6 12.72 Total Sales ( (Excluding GST) : 12.00 Discount : 0.00 Total GST : 0.72 Rounding : 0.00 Total Sales (Inclusive of GST) : 12.72 CASH : 12.72 Change : 0.00 GST SUMMARY Tax Code % Amt (RM) Tax (RM) SR 6 12.00 0.72 Total : 12.00 0.72 GOODS SOLD ARE NOT RETURNABLE, THANK YOU","{'entities': [(16, 43, 'company'), (203, 213, 'date'), (301, 306, 'total')]}"
" UNIHAKKA INTERNATIONAL SDN BHD 09 Apr 2018 18:26 (867388-U) 12, Jalan Tampoi 7/4,Kawasan Perindustrian Tampoi,81200 Johor Bahru,Johor TAX INVOICE Invoice # : OR18040902160299 Item Qty Total SR 100100000060- 4 Vege $5.50 1 $5.50 SR 100100000006- Pork $2.70 1 $2.70 Total Amount: $8.20 GST @6% $0.46 Nett Total: $8.20 Payment Mode Amount CASH $8.20 Change $0.00 GST Summary Arnount($) Tax($) SR = GST @6% 7.74 0.46 GST REG #000656195584 BAR WANG RICE@PERMAS JAYA (Price Inclusive Of GST) Thank You & Come Again! Like and Follow Us on Facebook! Facebook.com/BarWangRice","{'entities': [(1, 31, 'company')]}"
" ONE ONE THREE SEAFOOD RESTAURANT SDN BHD (1120908-M) NO.1 TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST Reg. No : 000670224384) Tax Invoice Table 37 Bill# 1#:V001-539829 Order#: 139931 Date : 05-06-2018 20:23:14 Cashier: 113 CASHIER Pax(s): 0 Qty Description Total TAX 1 D 15.00 SR Cmellet Item 1 D 10.00 SR Vege Item (S) 1 D 22.00 SR Rice W Seafood /Meat Item Single 1 D 5.00 SR Beverage Total (Excluding GST) : 52.00 Total (Inclusive of GST) : 52.00 TOTAL: 52.0 Closed: 1 05-06-2018 20:56:06 Server: 113 CASHIER CASH : 52.00 GST Summary Amount (RM) Tax(RM) SR (@ 0%) (@ 0%) 52.00 0.00 **** Thank You **** Please Come Again","{'entities': [(1, 41, 'company'), (212, 222, 'date'), (433, 438, 'total')]}"
" KING'S CONFECTIONERY S/B 273500-U (GKJ) LOT NO. 623, GIANT KELANA JAYA LOT PT244, JLN PERBANDARAN SS6/4 PUSAT BANDAR KELANA JAYA, PETALING TEL NO: 03 - 7803 0974 (GST ID : 000294060032) Tax Invoice Inv No :GKJ30785499 Date:02/02/17 19:46 Cashier:FT10060 Ctr :01 Code Desc Qty RM D% Amt 201026 SCONE - M 1 7.50 0 7.50 S Qty 1 7.50 Rounding Adj 0.00 Due 7.50 Pay 20.00 Change 12.50 (Total Included GST @ 6% : 0.42) GOODS SOLD NOT RETURNABLE/EXCHANGEABLE! THANK YOU PLEASE COME AGAIN! ! TASTY BAKING HEALTHY NATION!! ! ==Visit us online at www.kings.com.ny=","{'entities': [(1, 25, 'company'), (224, 232, 'date'), (27, 31, 'total')]}"
" L TOKYO KITCHEN (CITTA MALL) TOKYO KITCHEN SDN BHD (945402-P) G-26, GRD FLOOR.CITTA MALL, NO 1, JALAN PJU, 1A/4B, JLN PJU 1 ,ARA DAMANSARA, 47301 PETALING JAYA. SELANGOR. GST Reg. No : 002007515136 Tax Invoice Table D2 POSTED Order#. 149308 B:l #: V007- 147795 Pax(s): 4 Date : 23-04-2017 21:04:28 Castner: !IMIE Description Qty U.price Total TAX Salmon Teriyaki Wazen 1 X 25.90 25.90 SR Chicken Salad & Sashimi Gozen 1 X 25.90 25.90 SR Chicken Katsu Curry Wazen X 19.90 19.90 SR Saba Teriyaki Wazen 1 X 25.90 25.90 SR Total (Excluding GST): 97.60 Serv. Charge (10%) 9.76 GST Payable: 6.44 Total (Inclusive of GST): 113.80 TOTAL: 113.80 Closed: 1528 23-04-2017 21:42:00 Server: PETER VISA 113.80 - - WONG TAI CHIN - %b42 GST Summary Amount (RM) ax(RM) SR (@ 6%) 107.36 6.44 (Guest Signature) **** Thank You **** Please Come Again POWERED BY WWW.MYSIS.COM.MY T13-fo","{'entities': [(279, 289, 'date'), (617, 623, 'total')]}"
" ONE ONE THREE SEAFOOD RESTAURANT SDN BHD (1120908-M) NO.1 TAMAN SRI DENGKIL, JALAN AIR HITAM 43800 DENGKIL, SELANGOR. (GST Reg. No : 000670224384) Tax Invoice Table 22 Bill# V001-540581 Order#: 140688 Date : 17-06-2018 14:07:29 cashier: 113 CASHIER Pax(s): Qty Description Total TAX 1 D 8.00 SR mellete Item 1 D 15.00 SR K.P Chicken Item-1 1 D 15.00 SR Rice W Seafood /Meat Item Single 1 D 5.00 SR Beverage 1 D 15.00 SR Noodle Item Single Total (Excluding GST) 58.00 Total (Inclusive of GST) 58.00 TOTAL : 58 58.00 00 Closed: 1 17-06-2018 14:19:35 Server: 113 CASHIE CASH : 58.00 GST Summary Amount (RM) Tax(RM) SR (@ 0%) 0%) 58.00 0.00 **** Thank You **** Please Come Again","{'entities': [(1, 41, 'company'), (209, 219, 'date'), (462, 467, 'total')]}"
" OCEAN LC PACKAGING ENTERPRISE GST NO: 000945983488 41-1, ULN RADIN ANUM 2. SRI PETALING 57000 KUALA LUMPUR. H/P P:012-3163818 FAX:0390542829 TAX INVOICE #027553 27/06/2018 12:45 01 Lai 000000 4x 38.00 RM152.00 Others SUBTOTAL RM152.00 GST TAXABLE RM152.00 GST 0% RMO. 00 ITEMS 40 CASH RM152.00","{'entities': [(1, 30, 'company'), (162, 172, 'date'), (202, 210, 'total')]}"
" ( P) YONG CEN ENTERPRISE 9, JALAN SUBANG JASA 3, 40150 SHAH ALAM, SELANGOR. TEL: 012-9719498 GST NO: 001147981824 CASH RECEIPT #: CS00677115 DATE: 02/03/2018 SALESPERSON : TIME: 09:43:00 COUNTER : ITEM QTY U/P AMOUNT 9555223500307 24 2.33 55.99 SR:FE YAN BRAND YOUNG CORN 425G (2.333X 9557166110018 2 2.00 4.00 RR:ASAM BOI 65G TOTAL QUANTITY 26 SUB-TOTAL 59.99 DISC 0.00 GST 3.36 TAX 0.00 ROUNDING 0.00 63:bX TOTAL 63.35 CASH 63.35 CHANGE 0.00 GOODS SOLD ARE NOT RETURNABLE, THANK YOU.","{'entities': [(6, 25, 'company'), (148, 158, 'date'), (416, 421, 'total')]}"
" AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 *SHOPPING HOURS MON-SUN:1000 HRS - 2200 HRS 1x 000004089728 5.90SR SAKUMASHIKIDROP 1x 000007572029 5.90SR BINDER CLIP -BL 1x 000006731878 5.90SR 150YEN CAR NECK Sub-total 17.70 Total Sales Incl GST 17.70 Total After Adj Incl GST 17.70 CASH 50.70 Item; Count 3 Change Amt 33.00 Invoice No: 2018021951320026157 GST Summary Amount Tax SR @ 6% 16.71 0.99 Total 16.71 0.99 19/02/2018 16:45 5132 002 0026157 0293605 SHIVANESWARY A/P MANY DAISO SUNWAY VELOCITY TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN","{'entities': [(501, 511, 'date'), (29, 110, 'address'), (304, 309, 'total')]}"
" AEON CO. (M) BHD (126926-H) 3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR GST ID : 002017394688 SHOPPING HOURS SUN-THU:1000 HRS - 2200 HRS FRI-SAT:1000 HRS - 2300 HRS 1x 000006142384 - 7.513R MUNCHY`S CREAM 3x 000005709410 18.60SR TOPVALU BESTPRI @6.20 Sub-total 18 26.11 Total Sales Incl GST 26.11 Rounding Adj -0.01 Total After Adj Incl GST 26.10 CASH 50.00 Item Count 4 Change Amt 23.90 Invoice No: 2018042810080010325 GST Summary Amount Tax G SR @ 6% 24.63 1.48 Total 24.63 1.48 2 b 28/04/2018 15:35 1008 001 0010325 0304662 HEMADAS A/L BALOO AEON BANDAR PUCHONG TEL 1-300-80-AEON (2366) THANK YOU FOR YOUR PATRONAGE PLEASE COME AGAIN","{'entities': [(524, 534, 'date'), (29, 110, 'address'), (380, 385, 'total')]}"
 MR. D.I.Y. (KUCHAI) SDN BHD LOT 1851-A & 1851-B. JALAN KPB 6 5 KAWASAN PERINDUSTRIAN BALAKONG 43300 SERI KEMBANGAN. SELANGOR (GST ID No :000473792512) (SG WANG) HANDPHONE STICKER WNY-037 *S RC21 - 25/1000 9086926 4 X 2.80 11.20 DECO STICKER 128 *S QF12 80 20/1000 9011434 1 X 2.10 2.10 Item(s) : 2 Qty(s : 5 Total Incl. GST@6% RM 13.30 CASH RM 13.30 GST @6% included in total RM 0.75 07-06-16 15:26 SH08 B019 T3 R000041542 OPERATOR SGWT - SITI AMINAH EXCHANGE ARE ALLOWED WITHIN 3 DAY WITH RECEIPT. STRICTLY NO CASH REFUND.,"{'entities': [(385, 393, 'date'), (328, 336, 'total')]}"
" GARDENIA BAKERIES (KL) SDN BHD (139386 X) Lot 3, Jalan Pelabur 23/1, 40300 Shah Alam, Selangor. Tel: 03-55423228 Fax:03- 55423213 GST ID: 000381399040 TAX INVOICE / ADJUSTMENT NOTE Cash Inv No. : 7825F713 VE0514 Date: 25/08/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: Ridzuan(11900) DD: 25/08/2017 10:29 Description U.P Iss Exc D Sale Amt(RM) O.C. WHITE 2.13 5 2 a 3 6.39 WHOLEMEAL 2.78 3 0 0 3 8.34 0.0 JUMBO 2.97 5 2 0 3 8.91 Total 0% supplies: 23.64 KAYA-ORI 2.40 5 0 0 5 12.00 Total 6% supplies (excl. GST): 12.00 GST: 0.72 Total 6% supplies (Inc. GST): 12.72 Total 0% supplies: 23.64 Total Payable: 36.36 E.&.O.E. Received above goods in good order condition. The recipient of Gardenia's products is required to make necessary adjust tments to its input tax claims, on the basic of the adjustments shown in this Tax Invoice / Adjustment Note CUSTOMER'S COPY","{'entities': [(219, 229, 'date'), (671, 676, 'total')]}"
" RESTORAN SIAM VILLAGE No. 8, Jalan Permas 10/7, Permas Jaya, 81750 Johor Bahru. Tel: 013-7279552 Cash Receipt HQ Table Bill No: 1863 Sevr By: manager- 5 Create Time : 27/04/2018 Qty Description Total (RM) 1 BC001 CLAYPOT F/TOFU 18.90 2 C004 STIR RED CURRY 37.80 @RM18.90 2 DR001C THAI ICE TEA 13.80 @RM6.90 2 DR002C THAI ICE GREEN 13.80 @RM6.90 1 SD002 THAI STYLE 16.00 /ACACIA LEAF 1 SQ003L STEAMED SQUIDS 32.00 I 2 T002S SPICY THAI TOM 50.00 AFOOD (S) @RM25.00 1 V001 FRIED KANGKUNG 16.90 1 V002 S/FRIED KAILAN 18.90 D FISH 2 W003 THAI STYLE 31.80 PRAWN @RM15.90 13 W006 WHITE RICE (PER 26.00 FILL) @RM2.00 28 SUBTOTAL: 275.90 Type : 11 Qty : 28 Bill Total : 275.90 Rounding Adj. : 0.00 NET TOTAL : 275.90 CASH 275.90 Thank You! Please Come Again manager-","{'entities': [(1, 22, 'company'), (168, 178, 'date'), (623, 629, 'total')]}"
